所有 print 內容將同步寫入 C:\Users\Jerry-yc.Liu\Desktop\script\stock_signal_charts\20251203_231206_科技業\stock_analysis_20251203_231206_科技業.log
正在讀取大 pkl: C:\Users\Jerry-yc.Liu\Desktop\script\cache\all_stock_2y.pkl
大 pkl 讀取完成，共有 854 檔股票
可用股票數量: 434
科技業 全部有快取的股票代號: 
['1471', '1582', '2059', '2301', '2302', '2303', '2305', '2308', '2312', '2313', '2314', '2316', '2317', '2321', '2323', '2324', '2327', '2328', '2329', '2330', '2331', '2332', '2337', '2338', '2340', '2342', '2344', '2345', '2347', '2349', '2351', '2352', '2353', '2354', '2355', '2356', '2357', '2359', '2360', '2362', '2363', '2364', '2365', '2367', '2368', '2369', '2373', '2374', '2375', '2376', '2377', '2379', '2380', '2382', '2383', '2385', '2387', '2388', '2390', '2392', '2393', '2395', '2397', '2399', '2401', '2402', '2404', '2405', '2406', '2408', '2409', '2412', '2413', '2414', '2415', '2417', '2419', '2420', '2421', '2423', '2424', '2425', '2426', '2427', '2428', '2429', '2430', '2431', '2433', '2434', '2436', '2438', '2439', '2440', '2441', '2444', '2449', '2450', '2451', '2453', '2454', '2455', '2457', '2458', '2459', '2460', '2461', '2462', '2464', '2465', '2466', '2467', '2468', '2471', '2472', '2474', '2476', '2477', '2478', '2480', '2481', '2482', '2483', '2484', '2485', '2486', '2488', '2489', '2491', '2492', '2493', '2495', '2498', '3002', '3003', '3005', '3006', '3008', '3010', '3011', '3013', '3014', '3015', '3016', '3017', '3018', '3019', '3021', '3022', '3023', '3024', '3025', '3026', '3027', '3028', '3029', '3030', '3031', '3032', '3033', '3034', '3035', '3036', '3037', '3038', '3041', '3042', '3043', '3044', '3045', '3046', '3047', '3048', '3049', '3050', '3051', '3055', '3057', '3058', '3059', '3060', '3062', '3090', '3092', '3094', '3130', '3138', '3149', '3168', '3189', '3209', '3229', '3231', '3257', '3296', '3305', '3308', '3311', '3312', '3321', '3338', '3356', '3376', '3380', '3406', '3413', '3416', '3419', '3432', '3437', '3443', '3447', '3450', '3454', '3481', '3494', '3501', '3504', '3515', '3518', '3528', '3530', '3532', '3533', '3535', '3543', '3545', '3550', '3563', '3576', '3583', '3588', '3591', '3592', '3593', '3596', '3605', '3607', '3617', '3622', '3645', '3652', '3653', '3661', '3665', '3669', '3673', '3679', '3686', '3694', '3701', '3702', '3704', '3706', '3711', '3712', '3714', '3715', '4545', '4588', '4904', '4906', '4912', '4915', '4916', '4919', '4927', '4934', '4935', '4938', '4942', '4943', '4949', '4952', '4956', '4958', '4960', '4961', '4967', '4968', '4976', '4977', '4989', '4994', '4999', '5203', '5215', '5222', '5225', '5234', '5243', '5244', '5258', '5269', '5285', '5388', '5434', '5469', '5471', '5484', '6108', '6112', '6115', '6116', '6117', '6120', '6128', '6133', '6136', '6139', '6141', '6142', '6152', '6153', '6155', '6164', '6165', '6166', '6168', '6176', '6183', '6189', '6191', '6192', '6196', '6197', '6201', '6202', '6205', '6206', '6209', '6213', '6214', '6215', '6216', '6224', '6225', '6226', '6230', '6235', '6239', '6243', '6257', '6269', '6271', '6277', '6278', '6281', '6282', '6283', '6285', '6405', '6409', '6412', '6414', '6415', '6416', '6426', '6438', '6442', '6443', '6449', '6451', '6456', '6477', '6515', '6525', '6526', '6531', '6533', '6552', '6558', '6573', '6579', '6591', '6658', '6668', '6669', '6672', '6674', '6689', '6691', '6695', '6698', '6706', '6715', '6719', '6742', '6743', '6756', '6770', '6776', '6781', '6789', '6792', '6799', '6805', '6830', '6834', '6835', '6863', '6906', '6916', '6928', '6933', '6937', '8011', '8016', '8021', '8028', '8039', '8046', '8070', '8072', '8081', '8101', '8103', '8104', '8105', '8110', '8112', '8114', '8131', '8150', '8163', '8201', '8210', '8213', '8215', '8249', '8261', '8271', '8454', '8499']
✅ 快取最新交易日為 2025-12-02, 昨日訊號才有可能出現。

[Step 1: Random Forest 訓練權重 (Random Forest Algo)]
訓練集勝率: 60.76%
測試集勝率: 59.78%
Random Forest 訓練耗時: 132.73 秒
y_all 樣本分布 (0=敗, 1=勝):
0    107082
1     43893
dtype: int64
勝率比例: 29.073025%

混淆矩陣 (Confusion Matrix):
[[23158  8967]
 [16873 15252]]

分類報告 (Classification Report):
              precision    recall  f1-score   support

           0     0.5785    0.7209    0.6419     32125
           1     0.6298    0.4748    0.5414     32125

    accuracy                         0.5978     64250
   macro avg     0.6041    0.5978    0.5916     64250
weighted avg     0.6041    0.5978    0.5916     64250


各特徵對模型預測勝率的重要性: 
k_pattern   : 0.0036
ma_cross    : 0.0009
rsi_signal  : 0.0023
macd_signal : 0.0011
kd_cross    : 0.0021
vol_cross   : 0.0105
RSI         : 0.0704
MACD        : 0.1235
K           : 0.0644
D           : 0.0576
close/5MA   : 0.0949
close/20MA  : 0.1446
close/60MA  : 0.3077
vol/5MA     : 0.0300
vol/20MA    : 0.0269
bullish_ma  : 0.0037
bullish_ma_just: 0.0008
vol_up_just : 0.0022
rsi_just    : 0.0010
ma5_up      : 0.0059
ma20_up     : 0.0038
ma60_up     : 0.0162
bullish_ma_n: 0.0042
ma5_up_n    : 0.0031
vol_up_n    : 0.0016
bullish_ma_and_rsi: 0.0047
ma5_up_and_macd: 0.0006
bullish_ma_and_vol: 0.0005
is_w_buttom : 0.0021
is_triangle : 0.0028
is_cup_handle: 0.0041
is_inverse_head_shoulder: 0.0022
特徵重要性圖已存檔於 C:\Users\Jerry-yc.Liu\Desktop\script\stock_signal_charts\20251203_231206_科技業\feature_importances.png

[Step 2: 多股票回測與分數分布 (Multi Stock Analyze)]
回測分數分布總耗時: 291.91 秒

分數分布統計: 最小值：0.18，最大值: 0.97，平均值:0.49，中位數:0.47，95分位: 0.65

近 60 天内分數 >= 95分位 (0.65) 且多頭排列持續且量能放大且多頭+RSI>50的進場訊號:
2429 2025-09-05 features: ['0', '0', '0', '0', '0', '0', '80.21', '8.76', '97.98', '97.79', '1.15', '1.40', '1.61', '1.04', '1.99', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.66進場 勝，10 天內最高獲利: 22.27% (2025-09-10)
4958 2025-08-26 features: ['0', '0', '0', '0', '0', '0', '82.36', '16.94', '95.18', '87.87', '1.10', '1.30', '1.60', '1.58', '1.56', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: 2.08% (2025-08-29)
2408 2025-10-17 features: ['1', '0', '0', '0', '0', '0', '73.49', '9.76', '100', '73.05', '1.11', '1.24', '1.74', '1.21', '1.73', '1', '0', '1', '0', '1', '1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 15.38% (2025-10-27)
2408 2025-10-27 features: ['0', '0', '0', '0', '0', '0', '79.01', '12.26', '100', '96.79', '1.09', '1.31', '1.83', '0.17', '0.24', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 23.33% (2025-11-06)
2375 2025-09-24 features: ['1', '0', '0', '0', '0', '0', '81.24', '4.27', '100', '78.87', '1.09', '1.28', '1.35', '1.33', '4.62', '1', '0', '1', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: 1.00% (2025-10-03)
6449 2025-08-21 features: ['1', '0', '0', '0', '0', '0', '81.72', '9.00', '100', '95.45', '1.15', '1.31', '1.41', '2.79', '4.71', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.67進場 勝，10 天內最高獲利: 17.03% (2025-08-27)
2492 2025-10-27 features: ['1', '0', '0', '0', '0', '0', '80.21', '8.00', '100', '88.96', '1.12', '1.27', '1.48', '0.85', '1.44', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '0', '0'] 分數: 0.67進場 敗，10 天內最高獲利: 2.22% (2025-10-28)
3653 2025-08-26 features: ['1', '0', '0', '0', '0', '0', '74.33', '89.90', '100', '85.71', '1.16', '1.30', '1.33', '2.09', '2.24', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0'] 分數: 0.68進場 勝，10 天內最高獲利: 23.92% (2025-09-04)
8271 2025-10-09 features: ['1', '0', '0', '0', '0', '0', '81.32', '3.87', '100', '95.02', '1.11', '1.21', '1.35', '1.70', '2.36', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 33.53% (2025-10-17)
3017 2025-10-07 features: ['0', '0', '0', '0', '0', '0', '65.70', '27.87', '80.99', '90.02', '1.06', '1.12', '1.17', '0.99', '1.04', '1', '0', '0', '0', '1', '1', '1', '0', '1', '0', '1', '0', '0', '1', '0', '1', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 6.09% (2025-10-15)
3017 2025-10-20 features: ['0', '0', '0', '0', '0', '0', '57.08', '45.71', '37.93', '53.85', '0.97', '1.05', '1.11', '0.73', '0.75', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 23.68% (2025-10-30)
3017 2025-10-30 features: ['0', '0', '0', '0', '0', '0', '78.33', '71.42', '95.08', '96.68', '1.10', '1.20', '1.32', '1.63', '1.43', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0'] 分數: 0.68進場 勝，10 天內最高獲利: 6.03% (2025-11-03)
3017 2025-11-10 features: ['1', '0', '0', '0', '0', '0', '75.66', '111.82', '92.86', '90.55', '1.05', '1.19', '1.38', '1.14', '1.08', '1', '0', '1', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.68進場 敗，10 天內最高獲利: -0.65% (2025-11-11)
6456 2025-08-27 features: ['1', '0', '0', '0', '0', '0', '86.23', '3.20', '98.42', '89.61', '1.07', '1.21', '1.33', '1.39', '2.75', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 13.90% (2025-09-03)
2345 2025-09-11 features: ['0', '0', '0', '0', '0', '0', '72.13', '39.01', '78.72', '80.40', '1.06', '1.12', '1.27', '2.01', '1.95', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '0', '0'] 分數: 0.68進場 敗，10 天內最高獲利: -1.34% (2025-09-12)
3006 2025-09-22 features: ['0', '0', '0', '0', '0', '0', '85.70', '4.95', '100', '92.50', '1.12', '1.29', '1.45', '0.62', '1.51', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.66進場 敗，10 天內最高獲利: 0.62% (2025-09-23)
2451 2025-11-10 features: ['0', '0', '0', '0', '0', '0', '77.91', '7.31', '100', '88.89', '1.16', '1.22', '1.40', '0.75', '0.58', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '1', '0', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 32.52% (2025-11-13)
2330 2025-09-23 features: ['1', '0', '0', '0', '0', '0', '75.19', '38.58', '100', '91.67', '1.04', '1.10', '1.15', '1.04', '1.26', '1', '0', '1', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.69進場 敗，10 天內最高獲利: 4.48% (2025-10-03)
2330 2025-10-03 features: ['0', '0', '0', '0', '0', '0', '75.78', '46.70', '100', '87.30', '1.05', '1.09', '1.17', '1.01', '1.00', '1', '0', '1', '0', '1', '1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.68進場 敗，10 天內最高獲利: 2.86% (2025-10-09)
2330 2025-10-15 features: ['1', '0', '0', '0', '0', '0', '74.15', '60.45', '100', '84.14', '1.02', '1.09', '1.19', '1.04', '1.22', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.67進場 敗，10 天內最高獲利: 1.37% (2025-10-16)
3321 2025-10-03 features: ['0', '0', '0', '0', '0', '0', '83.83', '1.64', '100', '74.44', '1.14', '1.33', '1.78', '5.44', '5.93', '1', '0', '0', '0', '1', '1', '1', '1', '0', '1', '1', '0', '1', '0', '1', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: 4.14% (2025-10-13)
3321 2025-11-03 features: ['1', '1', '0', '0', '0', '0', '76.55', '1.01', '100', '59.67', '1.11', '1.13', '1.56', '6.94', '8.40', '1', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '0', '1', '0', '0', '0', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 26.06% (2025-11-07)
2401 2025-08-21 features: ['1', '0', '0', '0', '0', '0', '86.41', '0.88', '100', '97.44', '1.15', '1.25', '1.30', '7.34', '18.21', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: 1.39% (2025-08-22)
3005 2025-09-05 features: ['0', '0', '0', '0', '0', '0', '79.21', '10.94', '84.62', '86.34', '1.02', '1.17', '1.30', '0.62', '0.69', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: -0.61% (2025-09-09)
6442 2025-08-21 features: ['0', '0', '0', '0', '0', '0', '75.26', '76.63', '77.26', '76.53', '1.00', '1.21', '1.50', '0.77', '1.57', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.67進場 勝，10 天內最高獲利: 13.93% (2025-08-29)
6442 2025-09-01 features: ['0', '0', '0', '0', '0', '0', '76.09', '87.36', '71.71', '74.02', '1.03', '1.20', '1.57', '1.70', '2.07', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.66進場 勝，10 天內最高獲利: 7.38% (2025-09-03)
3416 2025-08-29 features: ['0', '0', '0', '0', '0', '0', '78.95', '9.33', '87.36', '88.89', '1.05', '1.16', '1.28', '0.87', '1.98', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: 2.34% (2025-09-03)
6168 2025-09-01 features: ['0', '0', '0', '0', '0', '0', '81.03', '0.84', '100', '92.00', '1.15', '1.22', '1.33', '4.88', '3.71', '1', '0', '0', '0', '1', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: 6.97% (2025-09-02)
3026 2025-10-20 features: ['1', '0', '0', '0', '0', '0', '85.68', '5.16', '100', '85.96', '1.09', '1.16', '1.31', '3.94', '3.52', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.65進場 敗，10 天內最高獲利: 3.46% (2025-10-23)
2344 2025-09-17 features: ['0', '0', '0', '0', '0', '0', '89.77', '2.45', '95.65', '93.48', '1.09', '1.32', '1.50', '1.12', '2.48', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0'] 分數: 0.65進場 勝，10 天內最高獲利: 23.98% (2025-09-23)
